polarity,physical_row,physical_col,core_row,core_col,net,electrical,x_um,y_um
P,9,13,8,12,B11,1,52.000,36.000
P,9,14,8,13,B11,1,56.000,36.000
P,9,15,8,14,B11,1,60.000,36.000
P,9,16,8,15,B11,1,64.000,36.000
P,9,17,8,16,B11,1,68.000,36.000
P,9,18,8,17,B11,1,72.000,36.000
P,9,19,8,18,B11,1,76.000,36.000
P,9,20,8,19,B11,1,80.000,36.000
P,9,21,8,20,B11,1,84.000,36.000
P,9,22,8,21,B11,1,88.000,36.000
P,9,23,8,22,B11,1,92.000,36.000
P,9,24,8,23,B11,1,96.000,36.000
P,9,25,8,24,B11,1,100.000,36.000
P,9,26,8,25,B11,1,104.000,36.000
P,9,27,8,26,B11,1,108.000,36.000
P,9,28,8,27,B11,1,112.000,36.000
P,9,29,8,28,B11,1,116.000,36.000
P,9,30,8,29,B11,1,120.000,36.000
P,9,31,8,30,B11,1,124.000,36.000
P,9,32,8,31,B11,1,128.000,36.000
P,9,33,8,32,B11,1,132.000,36.000
P,9,34,8,33,B11,1,136.000,36.000
P,9,35,8,34,B11,1,140.000,36.000
P,9,36,8,35,B11,1,144.000,36.000
P,9,37,8,36,B11,1,148.000,36.000
P,9,38,8,37,B11,1,152.000,36.000
P,9,39,8,38,B11,1,156.000,36.000
P,9,40,8,39,B11,1,160.000,36.000
P,9,41,8,40,B11,1,164.000,36.000
P,9,42,8,41,B11,1,168.000,36.000
P,9,43,8,42,B11,1,172.000,36.000
P,9,44,8,43,B11,1,176.000,36.000
P,9,45,8,44,B11,1,180.000,36.000
P,9,46,8,45,B11,1,184.000,36.000
P,9,47,8,46,B11,1,188.000,36.000
P,9,48,8,47,B11,1,192.000,36.000
P,9,49,8,48,B11,1,196.000,36.000
P,9,50,8,49,B11,1,200.000,36.000
P,9,51,8,50,B11,1,204.000,36.000
P,9,52,8,51,B11,1,208.000,36.000
P,9,53,8,52,B11,1,212.000,36.000
P,9,54,8,53,B11,1,216.000,36.000
P,9,55,8,54,B11,1,220.000,36.000
P,9,56,8,55,B11,1,224.000,36.000
P,9,57,8,56,B11,1,228.000,36.000
P,9,58,8,57,B11,1,232.000,36.000
P,9,59,8,58,B11,1,236.000,36.000
P,9,60,8,59,B11,1,240.000,36.000
P,9,61,8,60,B11,1,244.000,36.000
P,9,62,8,61,B11,1,248.000,36.000
P,9,63,8,62,B11,1,252.000,36.000
P,9,64,8,63,B10,1,256.000,36.000
P,9,65,,,EDGE,0,260.000,36.000
P,10,0,,,EDGE,0,0.000,40.000
P,10,1,9,0,B11,1,4.000,40.000
P,10,2,9,1,B11,1,8.000,40.000
P,10,3,9,2,B11,1,12.000,40.000
P,10,4,9,3,B11,1,16.000,40.000
P,10,5,9,4,B11,1,20.000,40.000
P,10,6,9,5,B11,1,24.000,40.000
P,10,7,9,6,B11,1,28.000,40.000
P,10,8,9,7,B11,1,32.000,40.000
P,10,9,9,8,B11,1,36.000,40.000
P,10,10,9,9,B11,1,40.000,40.000
P,10,11,9,10,B11,1,44.000,40.000
P,10,12,9,11,B11,1,48.000,40.000
P,10,13,9,12,B11,1,52.000,40.000
P,10,14,9,13,B11,1,56.000,40.000
P,10,15,9,14,B11,1,60.000,40.000
P,10,16,9,15,B11,1,64.000,40.000
P,10,17,9,16,B11,1,68.000,40.000
P,10,18,9,17,B11,1,72.000,40.000
P,10,19,9,18,B11,1,76.000,40.000
P,10,20,9,19,B11,1,80.000,40.000
P,10,21,9,20,B11,1,84.000,40.000
P,10,22,9,21,B11,1,88.000,40.000
P,10,23,9,22,B11,1,92.000,40.000
P,10,24,9,23,B11,1,96.000,40.000
P,10,25,9,24,B11,1,100.000,40.000
P,10,26,9,25,B11,1,104.000,40.000
P,10,27,9,26,B11,1,108.000,40.000
P,10,28,9,27,B11,1,112.000,40.000
P,10,29,9,28,B11,1,116.000,40.000
P,10,30,9,29,B11,1,120.000,40.000
P,10,31,9,30,B11,1,124.000,40.000
P,10,32,9,31,B11,1,128.000,40.000
P,10,33,9,32,B11,1,132.000,40.000
P,10,34,9,33,B11,1,136.000,40.000
P,10,35,9,34,B11,1,140.000,40.000
P,10,36,9,35,B11,1,144.000,40.000
P,10,37,9,36,B11,1,148.000,40.000
P,10,38,9,37,B11,1,152.000,40.000
P,10,39,9,38,B11,1,156.000,40.000
P,10,40,9,39,B11,1,160.000,40.000
P,10,41,9,40,B11,1,164.000,40.000
P,10,42,9,41,B11,1,168.000,40.000
P,10,43,9,42,B11,1,172.000,40.000
P,10,44,9,43,B11,1,176.000,40.000
P,10,45,9,44,B11,1,180.000,40.000
P,10,46,9,45,B11,1,184.000,40.000
P,10,47,9,46,B11,1,188.000,40.000
P,10,48,9,47,B11,1,192.000,40.000
P,10,49,9,48,B11,1,196.000,40.000
P,10,50,9,49,B11,1,200.000,40.000
P,10,51,9,50,B11,1,204.000,40.000
P,10,52,9,51,B11,1,208.000,40.000
P,10,53,9,52,B11,1,212.000,40.000
P,10,54,9,53,B11,1,216.000,40.000
P,10,55,9,54,B11,1,220.000,40.000
P,10,56,9,55,B11,1,224.000,40.000
P,10,57,9,56,B11,1,228.000,40.000
P,10,58,9,57,B11,1,232.000,40.000
P,10,59,9,58,B11,1,236.000,40.000
P,10,60,9,59,B11,1,240.000,40.000
P,10,61,9,60,B11,1,244.000,40.000
P,10,62,9,61,B11,1,248.000,40.000
P,10,63,9,62,B11,1,252.000,40.000
P,10,64,9,63,B10,1,256.000,40.000
P,10,65,,,EDGE,0,260.000,40.000
P,11,0,,,EDGE,0,0.000,44.000
P,11,1,10,0,B11,1,4.000,44.000
P,11,2,10,1,B11,1,8.000,44.000
P,11,3,10,2,B11,1,12.000,44.000
P,11,4,10,3,B11,1,16.000,44.000
P,11,5,10,4,B11,1,20.000,44.000
P,11,6,10,5,B11,1,24.000,44.000
P,11,7,10,6,B11,1,28.000,44.000
P,11,8,10,7,B11,1,32.000,44.000
P,11,9,10,8,B11,1,36.000,44.000
P,11,10,10,9,B11,1,40.000,44.000
P,11,11,10,10,B11,1,44.000,44.000
P,11,12,10,11,B11,1,48.000,44.000
P,11,13,10,12,B11,1,52.000,44.000
P,11,14,10,13,B11,1,56.000,44.000
P,11,15,10,14,B11,1,60.000,44.000
P,11,16,10,15,B11,1,64.000,44.000
P,11,17,10,16,B11,1,68.000,44.000
P,11,18,10,17,B11,1,72.000,44.000
P,11,19,10,18,B11,1,76.000,44.000
P,11,20,10,19,B11,1,80.000,44.000
P,11,21,10,20,B11,1,84.000,44.000
P,11,22,10,21,B11,1,88.000,44.000
P,11,23,10,22,B11,1,92.000,44.000
P,11,24,10,23,B11,1,96.000,44.000
P,11,25,10,24,B11,1,100.000,44.000
P,11,26,10,25,B11,1,104.000,44.000
P,11,27,10,26,B11,1,108.000,44.000
P,11,28,10,27,B11,1,112.000,44.000
P,11,29,10,28,B11,1,116.000,44.000
P,11,30,10,29,B11,1,120.000,44.000
P,11,31,10,30,B11,1,124.000,44.000
P,11,32,10,31,B11,1,128.000,44.000
P,11,33,10,32,B11,1,132.000,44.000
P,11,34,10,33,B11,1,136.000,44.000
P,11,35,10,34,B11,1,140.000,44.000
P,11,36,10,35,B11,1,144.000,44.000
P,11,37,10,36,B11,1,148.000,44.000
P,11,38,10,37,B11,1,152.000,44.000
P,11,39,10,38,B11,1,156.000,44.000
P,11,40,10,39,B11,1,160.000,44.000
P,11,41,10,40,B11,1,164.000,44.000
P,11,42,10,41,B11,1,168.000,44.000
P,11,43,10,42,B11,1,172.000,44.000
P,11,44,10,43,B11,1,176.000,44.000
P,11,45,10,44,B11,1,180.000,44.000
P,11,46,10,45,B11,1,184.000,44.000
P,11,47,10,46,B11,1,188.000,44.000
P,11,48,10,47,B11,1,192.000,44.000
P,11,49,10,48,B11,1,196.000,44.000
P,11,50,10,49,B11,1,200.000,44.000
P,11,51,10,50,B11,1,204.000,44.000
P,11,52,10,51,B11,1,208.000,44.000
P,11,53,10,52,B11,1,212.000,44.000
P,11,54,10,53,B11,1,216.000,44.000
P,11,55,10,54,B11,1,220.000,44.000
P,11,56,10,55,B11,1,224.000,44.000
P,11,57,10,56,B11,1,228.000,44.000
P,11,58,10,57,B11,1,232.000,44.000
P,11,59,10,58,B11,1,236.000,44.000
P,11,60,10,59,B11,1,240.000,44.000
P,11,61,10,60,B11,1,244.000,44.000
P,11,62,10,61,B11,1,248.000,44.000
P,11,63,10,62,B11,1,252.000,44.000
P,11,64,10,63,B10,1,256.000,44.000
P,11,65,,,EDGE,0,260.000,44.000
P,12,0,,,EDGE,0,0.000,48.000
P,12,1,11,0,B11,1,4.000,48.000
P,12,2,11,1,B11,1,8.000,48.000
P,12,3,11,2,B11,1,12.000,48.000
P,12,4,11,3,B11,1,16.000,48.000
P,12,5,11,4,B11,1,20.000,48.000
P,12,6,11,5,B11,1,24.000,48.000
P,12,7,11,6,B11,1,28.000,48.000
P,12,8,11,7,B11,1,32.000,48.000
P,12,9,11,8,B11,1,36.000,48.000
P,12,10,11,9,B11,1,40.000,48.000
P,12,11,11,10,B11,1,44.000,48.000
P,12,12,11,11,B11,1,48.000,48.000
P,12,13,11,12,B11,1,52.000,48.000
P,12,14,11,13,B11,1,56.000,48.000
P,12,15,11,14,B11,1,60.000,48.000
P,12,16,11,15,B11,1,64.000,48.000
P,12,17,11,16,B11,1,68.000,48.000
P,12,18,11,17,B11,1,72.000,48.000
P,12,19,11,18,B11,1,76.000,48.000
P,12,20,11,19,B11,1,80.000,48.000
P,12,21,11,20,B11,1,84.000,48.000
P,12,22,11,21,B11,1,88.000,48.000
P,12,23,11,22,B11,1,92.000,48.000
P,12,24,11,23,B11,1,96.000,48.000
P,12,25,11,24,B11,1,100.000,48.000
P,12,26,11,25,B11,1,104.000,48.000
P,12,27,11,26,B11,1,108.000,48.000
P,12,28,11,27,B11,1,112.000,48.000
P,12,29,11,28,B11,1,116.000,48.000
P,12,30,11,29,B11,1,120.000,48.000
P,12,31,11,30,B11,1,124.000,48.000
P,12,32,11,31,B11,1,128.000,48.000
P,12,33,11,32,B11,1,132.000,48.000
P,12,34,11,33,B11,1,136.000,48.000
P,12,35,11,34,B11,1,140.000,48.000
P,12,36,11,35,B11,1,144.000,48.000
P,12,37,11,36,B11,1,148.000,48.000
P,12,38,11,37,B11,1,152.000,48.000
P,12,39,11,38,B11,1,156.000,48.000
P,12,40,11,39,B11,1,160.000,48.000
P,12,41,11,40,B11,1,164.000,48.000
P,12,42,11,41,B11,1,168.000,48.000
P,12,43,11,42,B11,1,172.000,48.000
P,12,44,11,43,B11,1,176.000,48.000
P,12,45,11,44,B11,1,180.000,48.000
P,12,46,11,45,B11,1,184.000,48.000
P,12,47,11,46,B11,1,188.000,48.000
P,12,48,11,47,B11,1,192.000,48.000
P,12,49,11,48,B11,1,196.000,48.000
P,12,50,11,49,B11,1,200.000,48.000
P,12,51,11,50,B11,1,204.000,48.000
P,12,52,11,51,B11,1,208.000,48.000
P,12,53,11,52,B11,1,212.000,48.000
P,12,54,11,53,B11,1,216.000,48.000
P,12,55,11,54,B11,1,220.000,48.000
P,12,56,11,55,B11,1,224.000,48.000
P,12,57,11,56,B11,1,228.000,48.000
P,12,58,11,57,B11,1,232.000,48.000
P,12,59,11,58,B11,1,236.000,48.000
P,12,60,11,59,B11,1,240.000,48.000
P,12,61,11,60,B11,1,244.000,48.000
P,12,62,11,61,B11,1,248.000,48.000
P,12,63,11,62,B11,1,252.000,48.000
P,12,64,11,63,B10,1,256.000,48.000
P,12,65,,,EDGE,0,260.000,48.000
P,13,0,,,EDGE,0,0.000,52.000
P,13,1,12,0,B11,1,4.000,52.000
P,13,2,12,1,B11,1,8.000,52.000
P,13,3,12,2,B11,1,12.000,52.000
P,13,4,12,3,B11,1,16.000,52.000
P,13,5,12,4,B11,1,20.000,52.000
P,13,6,12,5,B11,1,24.000,52.000
P,13,7,12,6,B11,1,28.000,52.000
P,13,8,12,7,B11,1,32.000,52.000
P,13,9,12,8,B11,1,36.000,52.000
P,13,10,12,9,B11,1,40.000,52.000
P,13,11,12,10,B11,1,44.000,52.000
P,13,12,12,11,B11,1,48.000,52.000
P,13,13,12,12,B11,1,52.000,52.000
P,13,14,12,13,B11,1,56.000,52.000
P,13,15,12,14,B11,1,60.000,52.000
P,13,16,12,15,B11,1,64.000,52.000
P,13,17,12,16,B11,1,68.000,52.000
P,13,18,12,17,B11,1,72.000,52.000
P,13,19,12,18,B11,1,76.000,52.000
P,13,20,12,19,B11,1,80.000,52.000
P,13,21,12,20,B11,1,84.000,52.000
P,13,22,12,21,B11,1,88.000,52.000
P,13,23,12,22,B11,1,92.000,52.000
P,13,24,12,23,B11,1,96.000,52.000
P,13,25,12,24,B11,1,100.000,52.000
P,13,26,12,25,B11,1,104.000,52.000
P,13,27,12,26,B11,1,108.000,52.000
P,13,28,12,27,B11,1,112.000,52.000
P,13,29,12,28,B11,1,116.000,52.000
P,13,30,12,29,B11,1,120.000,52.000
P,13,31,12,30,B11,1,124.000,52.000
P,13,32,12,31,B11,1,128.000,52.000
P,13,33,12,32,B11,1,132.000,52.000
P,13,34,12,33,B11,1,136.000,52.000
P,13,35,12,34,B11,1,140.000,52.000
P,13,36,12,35,B11,1,144.000,52.000
P,13,37,12,36,B11,1,148.000,52.000
P,13,38,12,37,B11,1,152.000,52.000
P,13,39,12,38,B11,1,156.000,52.000
P,13,40,12,39,B11,1,160.000,52.000
P,13,41,12,40,B11,1,164.000,52.000
P,13,42,12,41,B11,1,168.000,52.000
P,13,43,12,42,B11,1,172.000,52.000
P,13,44,12,43,B11,1,176.000,52.000
P,13,45,12,44,B11,1,180.000,52.000
P,13,46,12,45,B11,1,184.000,52.000
P,13,47,12,46,B11,1,188.000,52.000
P,13,48,12,47,B11,1,192.000,52.000
P,13,49,12,48,B11,1,196.000,52.000
P,13,50,12,49,B11,1,200.000,52.000
P,13,51,12,50,B11,1,204.000,52.000
P,13,52,12,51,B11,1,208.000,52.000
P,13,53,12,52,B11,1,212.000,52.000
P,13,54,12,53,B11,1,216.000,52.000
P,13,55,12,54,B11,1,220.000,52.000
P,13,56,12,55,B11,1,224.000,52.000
P,13,57,12,56,B11,1,228.000,52.000
P,13,58,12,57,B11,1,232.000,52.000
P,13,59,12,58,B11,1,236.000,52.000
P,13,60,12,59,B11,1,240.000,52.000
P,13,61,12,60,B11,1,244.000,52.000
P,13,62,12,61,B11,1,248.000,52.000
P,13,63,12,62,B11,1,252.000,52.000
P,13,64,12,63,B10,1,256.000,52.000
P,13,65,,,EDGE,0,260.000,52.000
P,14,0,,,EDGE,0,0.000,56.000
P,14,1,13,0,B11,1,4.000,56.000
P,14,2,13,1,B11,1,8.000,56.000
P,14,3,13,2,B11,1,12.000,56.000
P,14,4,13,3,B11,1,16.000,56.000
P,14,5,13,4,B11,1,20.000,56.000
P,14,6,13,5,B11,1,24.000,56.000
P,14,7,13,6,B11,1,28.000,56.000
P,14,8,13,7,B11,1,32.000,56.000
P,14,9,13,8,B11,1,36.000,56.000
P,14,10,13,9,B11,1,40.000,56.000
P,14,11,13,10,B11,1,44.000,56.000
P,14,12,13,11,B11,1,48.000,56.000
P,14,13,13,12,B11,1,52.000,56.000
P,14,14,13,13,B11,1,56.000,56.000
P,14,15,13,14,B11,1,60.000,56.000
P,14,16,13,15,B11,1,64.000,56.000
P,14,17,13,16,B11,1,68.000,56.000
P,14,18,13,17,B11,1,72.000,56.000
P,14,19,13,18,B11,1,76.000,56.000
P,14,20,13,19,B11,1,80.000,56.000
P,14,21,13,20,B11,1,84.000,56.000
P,14,22,13,21,B11,1,88.000,56.000
P,14,23,13,22,B11,1,92.000,56.000
P,14,24,13,23,B11,1,96.000,56.000
P,14,25,13,24,B11,1,100.000,56.000
P,14,26,13,25,B11,1,104.000,56.000
P,14,27,13,26,B11,1,108.000,56.000
P,14,28,13,27,B11,1,112.000,56.000
P,14,29,13,28,B11,1,116.000,56.000
P,14,30,13,29,B11,1,120.000,56.000
P,14,31,13,30,B11,1,124.000,56.000
P,14,32,13,31,B11,1,128.000,56.000
P,14,33,13,32,B11,1,132.000,56.000
P,14,34,13,33,B11,1,136.000,56.000
P,14,35,13,34,B11,1,140.000,56.000
P,14,36,13,35,B11,1,144.000,56.000
P,14,37,13,36,B11,1,148.000,56.000
P,14,38,13,37,B11,1,152.000,56.000
P,14,39,13,38,B11,1,156.000,56.000
P,14,40,13,39,B11,1,160.000,56.000
P,14,41,13,40,B11,1,164.000,56.000
P,14,42,13,41,B11,1,168.000,56.000
P,14,43,13,42,B11,1,172.000,56.000
P,14,44,13,43,B11,1,176.000,56.000
P,14,45,13,44,B11,1,180.000,56.000
P,14,46,13,45,B11,1,184.000,56.000
P,14,47,13,46,B11,1,188.000,56.000
P,14,48,13,47,B11,1,192.000,56.000
P,14,49,13,48,B11,1,196.000,56.000
P,14,50,13,49,B11,1,200.000,56.000
P,14,51,13,50,B11,1,204.000,56.000
P,14,52,13,51,B11,1,208.000,56.000
P,14,53,13,52,B11,1,212.000,56.000
P,14,54,13,53,B11,1,216.000,56.000
P,14,55,13,54,B11,1,220.000,56.000
P,14,56,13,55,B11,1,224.000,56.000
P,14,57,13,56,B11,1,228.000,56.000
P,14,58,13,57,B11,1,232.000,56.000
P,14,59,13,58,B11,1,236.000,56.000
P,14,60,13,59,B11,1,240.000,56.000
P,14,61,13,60,B11,1,244.000,56.000
P,14,62,13,61,B11,1,248.000,56.000
P,14,63,13,62,B11,1,252.000,56.000
P,14,64,13,63,B10,1,256.000,56.000
P,14,65,,,EDGE,0,260.000,56.000
P,15,0,,,EDGE,0,0.000,60.000
P,15,1,14,0,B11,1,4.000,60.000
P,15,2,14,1,B11,1,8.000,60.000
P,15,3,14,2,B11,1,12.000,60.000
P,15,4,14,3,B11,1,16.000,60.000
P,15,5,14,4,B11,1,20.000,60.000
P,15,6,14,5,B11,1,24.000,60.000
P,15,7,14,6,B11,1,28.000,60.000
P,15,8,14,7,B11,1,32.000,60.000
P,15,9,14,8,B11,1,36.000,60.000
P,15,10,14,9,B11,1,40.000,60.000
P,15,11,14,10,B11,1,44.000,60.000
P,15,12,14,11,B11,1,48.000,60.000
P,15,13,14,12,B11,1,52.000,60.000
P,15,14,14,13,B11,1,56.000,60.000
P,15,15,14,14,B11,1,60.000,60.000
P,15,16,14,15,B11,1,64.000,60.000
P,15,17,14,16,B11,1,68.000,60.000
P,15,18,14,17,B11,1,72.000,60.000
P,15,19,14,18,B11,1,76.000,60.000
P,15,20,14,19,B11,1,80.000,60.000
P,15,21,14,20,B11,1,84.000,60.000
P,15,22,14,21,B11,1,88.000,60.000
P,15,23,14,22,B11,1,92.000,60.000
P,15,24,14,23,B11,1,96.000,60.000
P,15,25,14,24,B11,1,100.000,60.000
P,15,26,14,25,B11,1,104.000,60.000
P,15,27,14,26,B11,1,108.000,60.000
P,15,28,14,27,B11,1,112.000,60.000
P,15,29,14,28,B11,1,116.000,60.000
P,15,30,14,29,B11,1,120.000,60.000
P,15,31,14,30,B11,1,124.000,60.000
P,15,32,14,31,B11,1,128.000,60.000
P,15,33,14,32,B11,1,132.000,60.000
P,15,34,14,33,B11,1,136.000,60.000
P,15,35,14,34,B11,1,140.000,60.000
P,15,36,14,35,B11,1,144.000,60.000
P,15,37,14,36,B11,1,148.000,60.000
P,15,38,14,37,B11,1,152.000,60.000
P,15,39,14,38,B11,1,156.000,60.000
P,15,40,14,39,B11,1,160.000,60.000
P,15,41,14,40,B11,1,164.000,60.000
P,15,42,14,41,B11,1,168.000,60.000
P,15,43,14,42,B11,1,172.000,60.000
P,15,44,14,43,B11,1,176.000,60.000
P,15,45,14,44,B11,1,180.000,60.000
P,15,46,14,45,B11,1,184.000,60.000
P,15,47,14,46,B11,1,188.000,60.000
P,15,48,14,47,B11,1,192.000,60.000
P,15,49,14,48,B11,1,196.000,60.000
P,15,50,14,49,B11,1,200.000,60.000
P,15,51,14,50,B11,1,204.000,60.000
P,15,52,14,51,B11,1,208.000,60.000
P,15,53,14,52,B11,1,212.000,60.000
P,15,54,14,53,B11,1,216.000,60.000
P,15,55,14,54,B11,1,220.000,60.000
P,15,56,14,55,B11,1,224.000,60.000
P,15,57,14,56,B11,1,228.000,60.000
P,15,58,14,57,B11,1,232.000,60.000
P,15,59,14,58,B11,1,236.000,60.000
P,15,60,14,59,B11,1,240.000,60.000
P,15,61,14,60,B11,1,244.000,60.000
P,15,62,14,61,B11,1,248.000,60.000
P,15,63,14,62,B11,1,252.000,60.000
P,15,64,14,63,B10,1,256.000,60.000
P,15,65,,,EDGE,0,260.000,60.000
P,16,0,,,EDGE,0,0.000,64.000
P,16,1,15,0,B11,1,4.000,64.000
P,16,2,15,1,B11,1,8.000,64.000
P,16,3,15,2,B11,1,12.000,64.000
P,16,4,15,3,B11,1,16.000,64.000
P,16,5,15,4,B11,1,20.000,64.000
P,16,6,15,5,B11,1,24.000,64.000
P,16,7,15,6,B11,1,28.000,64.000
P,16,8,15,7,B11,1,32.000,64.000
P,16,9,15,8,B11,1,36.000,64.000
P,16,10,15,9,B11,1,40.000,64.000
P,16,11,15,10,B11,1,44.000,64.000
P,16,12,15,11,B11,1,48.000,64.000
P,16,13,15,12,B11,1,52.000,64.000
P,16,14,15,13,B11,1,56.000,64.000
P,16,15,15,14,B11,1,60.000,64.000
P,16,16,15,15,B11,1,64.000,64.000
P,16,17,15,16,B11,1,68.000,64.000
P,16,18,15,17,B11,1,72.000,64.000
P,16,19,15,18,B11,1,76.000,64.000
P,16,20,15,19,B11,1,80.000,64.000
P,16,21,15,20,B11,1,84.000,64.000
P,16,22,15,21,B11,1,88.000,64.000
P,16,23,15,22,B11,1,92.000,64.000
P,16,24,15,23,B11,1,96.000,64.000
P,16,25,15,24,B11,1,100.000,64.000
P,16,26,15,25,B11,1,104.000,64.000
P,16,27,15,26,B11,1,108.000,64.000
P,16,28,15,27,B11,1,112.000,64.000
P,16,29,15,28,B11,1,116.000,64.000
P,16,30,15,29,B11,1,120.000,64.000
P,16,31,15,30,B11,1,124.000,64.000
P,16,32,15,31,B11,1,128.000,64.000
P,16,33,15,32,B11,1,132.000,64.000
P,16,34,15,33,B11,1,136.000,64.000
P,16,35,15,34,B11,1,140.000,64.000
P,16,36,15,35,B11,1,144.000,64.000
P,16,37,15,36,B11,1,148.000,64.000
P,16,38,15,37,B11,1,152.000,64.000
P,16,39,15,38,B11,1,156.000,64.000
P,16,40,15,39,B11,1,160.000,64.000
P,16,41,15,40,B11,1,164.000,64.000
P,16,42,15,41,B11,1,168.000,64.000
P,16,43,15,42,B11,1,172.000,64.000
P,16,44,15,43,B11,1,176.000,64.000
P,16,45,15,44,B11,1,180.000,64.000
P,16,46,15,45,B11,1,184.000,64.000
P,16,47,15,46,B11,1,188.000,64.000
P,16,48,15,47,B11,1,192.000,64.000
P,16,49,15,48,B11,1,196.000,64.000
P,16,50,15,49,B11,1,200.000,64.000
P,16,51,15,50,B11,1,204.000,64.000
P,16,52,15,51,B11,1,208.000,64.000
P,16,53,15,52,B11,1,212.000,64.000
P,16,54,15,53,B11,1,216.000,64.000
P,16,55,15,54,B11,1,220.000,64.000
P,16,56,15,55,B11,1,224.000,64.000
P,16,57,15,56,B11,1,228.000,64.000
P,16,58,15,57,B11,1,232.000,64.000
P,16,59,15,58,B11,1,236.000,64.000
P,16,60,15,59,B11,1,240.000,64.000
P,16,61,15,60,B11,1,244.000,64.000
P,16,62,15,61,B11,1,248.000,64.000
P,16,63,15,62,B11,1,252.000,64.000
P,16,64,15,63,B10,1,256.000,64.000
P,16,65,,,EDGE,0,260.000,64.000
P,17,0,,,EDGE,0,0.000,68.000
P,17,1,16,0,B10,1,4.000,68.000
P,17,2,16,1,B10,1,8.000,68.000
P,17,3,16,2,B10,1,12.000,68.000
P,17,4,16,3,B10,1,16.000,68.000
P,17,5,16,4,B10,1,20.000,68.000
P,17,6,16,5,B10,1,24.000,68.000
P,17,7,16,6,B10,1,28.000,68.000
P,17,8,16,7,B10,1,32.000,68.000
P,17,9,16,8,B10,1,36.000,68.000
P,17,10,16,9,B10,1,40.000,68.000
P,17,11,16,10,B10,1,44.000,68.000
P,17,12,16,11,B10,1,48.000,68.000
P,17,13,16,12,B10,1,52.000,68.000
P,17,14,16,13,B10,1,56.000,68.000
P,17,15,16,14,B10,1,60.000,68.000
P,17,16,16,15,B10,1,64.000,68.000
P,17,17,16,16,B10,1,68.000,68.000
P,17,18,16,17,B10,1,72.000,68.000
P,17,19,16,18,B10,1,76.000,68.000
P,17,20,16,19,B10,1,80.000,68.000
P,17,21,16,20,B10,1,84.000,68.000
P,17,22,16,21,B10,1,88.000,68.000
P,17,23,16,22,B10,1,92.000,68.000
P,17,24,16,23,B10,1,96.000,68.000
P,17,25,16,24,B10,1,100.000,68.000
P,17,26,16,25,B10,1,104.000,68.000
P,17,27,16,26,B10,1,108.000,68.000
P,17,28,16,27,B10,1,112.000,68.000
P,17,29,16,28,B10,1,116.000,68.000
P,17,30,16,29,B10,1,120.000,68.000
P,17,31,16,30,B10,1,124.000,68.000
P,17,32,16,31,B10,1,128.000,68.000
P,17,33,16,32,B10,1,132.000,68.000
P,17,34,16,33,B10,1,136.000,68.000
P,17,35,16,34,B10,1,140.000,68.000
P,17,36,16,35,B10,1,144.000,68.000
P,17,37,16,36,B10,1,148.000,68.000
P,17,38,16,37,B10,1,152.000,68.000
P,17,39,16,38,B10,1,156.000,68.000
P,17,40,16,39,B10,1,160.000,68.000
P,17,41,16,40,B10,1,164.000,68.000
P,17,42,16,41,B10,1,168.000,68.000
P,17,43,16,42,B10,1,172.000,68.000
P,17,44,16,43,B10,1,176.000,68.000
P,17,45,16,44,B10,1,180.000,68.000
P,17,46,16,45,B10,1,184.000,68.000
P,17,47,16,46,B10,1,188.000,68.000
P,17,48,16,47,B10,1,192.000,68.000
P,17,49,16,48,B10,1,196.000,68.000
P,17,50,16,49,B10,1,200.000,68.000
P,17,51,16,50,B10,1,204.000,68.000
P,17,52,16,51,B10,1,208.000,68.000
P,17,53,16,52,B10,1,212.000,68.000
P,17,54,16,53,B10,1,216.000,68.000
P,17,55,16,54,B10,1,220.000,68.000
P,17,56,16,55,B10,1,224.000,68.000
P,17,57,16,56,B10,1,228.000,68.000
P,17,58,16,57,B10,1,232.000,68.000
P,17,59,16,58,B10,1,236.000,68.000
P,17,60,16,59,B10,1,240.000,68.000
P,17,61,16,60,B10,1,244.000,68.000
P,17,62,16,61,B10,1,248.000,68.000
P,17,63,16,62,B10,1,252.000,68.000
P,17,64,16,63,B11,1,256.000,68.000
P,17,65,,,EDGE,0,260.000,68.000
P,18,0,,,EDGE,0,0.000,72.000
P,18,1,17,0,B10,1,4.000,72.000
P,18,2,17,1,B10,1,8.000,72.000
P,18,3,17,2,B10,1,12.000,72.000
P,18,4,17,3,B10,1,16.000,72.000
P,18,5,17,4,B10,1,20.000,72.000
P,18,6,17,5,B10,1,24.000,72.000
P,18,7,17,6,B10,1,28.000,72.000
P,18,8,17,7,B10,1,32.000,72.000
P,18,9,17,8,B10,1,36.000,72.000
P,18,10,17,9,B10,1,40.000,72.000
P,18,11,17,10,B10,1,44.000,72.000
P,18,12,17,11,B10,1,48.000,72.000
P,18,13,17,12,B10,1,52.000,72.000
P,18,14,17,13,B10,1,56.000,72.000
P,18,15,17,14,B10,1,60.000,72.000
P,18,16,17,15,B10,1,64.000,72.000
P,18,17,17,16,B10,1,68.000,72.000
P,18,18,17,17,B10,1,72.000,72.000
P,18,19,17,18,B10,1,76.000,72.000
P,18,20,17,19,B10,1,80.000,72.000
P,18,21,17,20,B10,1,84.000,72.000
P,18,22,17,21,B10,1,88.000,72.000
P,18,23,17,22,B10,1,92.000,72.000
P,18,24,17,23,B10,1,96.000,72.000
P,18,25,17,24,B10,1,100.000,72.000
